Fecha,Producto,Cantidad Vendida,Precio
2025-01-03,Guantes,56,55
2025-01-03,Condones,830,170
2025-01-03,Velas,39,30
2025-01-03,Algodon,58,20
2025-01-03,Lapices,237,15
2025-01-03,Cuadernos,128,45
2025-01-03,Calcetines,117,35
2025-01-03,Pasta Dental,339,45
2025-01-04,Vitaminas,55,125
2025-01-04,Tijeras,49,55
2025-01-04,Peines,36,35
2025-01-04,Baterias,76,25
2025-01-04,Maquillaje,26,95
2025-01-04,Cloro,140,40
2025-01-05,Mochilas,20,250
2025-01-05,Condones,998,170
2025-01-05,Papel Higienico,707,35
2025-01-05,Cremas,379,120
2025-01-05,Protectores Solares,69,95
2025-01-05,Limpiavidrios,79,55
2025-01-06,Focos,66,35
2025-01-06,Cepillo,157,50
2025-01-06,Escoba,35,120
2025-01-06,Condones,949,170
2025-01-06,Ambientador,96,65
2025-01-06,Cinta Adhesiva,136,20
2025-01-06,Suavizante,133,65
2025-01-06,Algodon,41,20
2025-01-06,Protectores Solares,78,95
2025-01-06,Desodorante,896,100
2025-01-06,Maquillaje,26,95
2025-01-06,Guantes,88,55
2025-01-07,Enjuague Bucal,131,85
2025-01-07,Pasta Dental,193,45
2025-01-07,Desodorante,451,100
2025-01-07,Cubeta,25,150
2025-01-07,Bufandas,29,65
2025-01-07,Perfume,13,180
2025-01-07,Mochilas,14,250
2025-01-07,Shampoo,823,100
2025-01-07,Ambientador,91,65
2025-01-07,Curitas,112,25
2025-01-07,Baterias,115,25
2025-01-07,Servilletas,152,20
2025-01-08,Mochilas,10,250
2025-01-08,Cables USB,28,45
2025-01-08,Guantes de Limpieza,50,35
2025-01-08,Suavizante,103,65
2025-01-08,Protectores Solares,42,95
2025-01-08,Repelente de Insectos,46,55
2025-01-08,Alcohol,51,30
2025-01-08,Lapices,265,15
2025-01-08,Paraguas,36,120
2025-01-08,Guantes,34,55
2025-01-08,Jabon,983,100
2025-01-08,Velas,37,30
2025-01-08,Aspirinas,159,35
2025-01-08,Detergente,288,75
2025-01-08,Peines,63,35
2025-01-09,Cepillo,295,50
2025-01-09,Desodorante,242,100
2025-01-09,Pasta Dental,140,45
2025-01-09,Condones,718,170
2025-01-09,Servilletas,169,20
2025-01-09,Fosforos,69,8
2025-01-09,Cargadores,12,85
2025-01-09,Cables USB,30,45
2025-01-10,Velas,60,30
2025-01-10,Condones,757,170
2025-01-10,Espejos,27,75
2025-01-10,Desodorante,963,100
2025-01-10,Jabon,985,100
2025-01-10,Toallas Femeninas,322,70
2025-01-11,Cables USB,48,45
2025-01-11,Peines,76,35
2025-01-12,Cinta Adhesiva,85,20
2025-01-12,Velas,67,30
2025-01-12,Espejos,13,75
2025-01-12,Cepillo,82,50
2025-01-12,Brochas,60,45
2025-01-12,Trapeador,54,95
2025-01-12,Cortauñas,51,25
2025-01-12,Cuadernos,135,45
2025-01-12,Detergente,289,75
2025-01-12,Maquillaje,43,95
2025-01-12,Fosforos,95,8
2025-01-12,Enjuague Bucal,94,85
2025-01-12,Calcetines,97,35
2025-01-12,Pasta Dental,197,45
2025-01-12,Shampoo,319,100
2025-01-12,Focos,62,35
2025-01-12,Repelente de Insectos,24,55
2025-01-12,Cremas,195,120
2025-01-12,Alcohol,33,30
2025-01-13,Guantes,37,55
2025-01-13,Trapeador,56,95
2025-01-13,Cuadernos,121,45
2025-01-13,Cargadores,17,85
2025-01-13,Aspirinas,98,35
2025-01-14,Cargadores,27,85
2025-01-14,Guantes de Limpieza,71,35
2025-01-14,Tijeras,49,55
2025-01-14,Fosforos,43,8
2025-01-14,Cables USB,30,45
2025-01-14,Cremas,111,120
2025-01-14,Guantes,36,55
2025-01-15,Suavizante,123,65
2025-01-15,Cinta Adhesiva,132,20
2025-01-15,Brochas,58,45
2025-01-15,Calcetines,125,35
2025-01-15,Mochilas,16,250
2025-01-15,Tijeras,25,55
2025-01-15,Servilletas,209,20
2025-01-16,Cepillo,194,50
2025-01-16,Guantes,68,55
2025-01-16,Servilletas,336,20
2025-01-16,Maquillaje,36,95
2025-01-16,Toallas Femeninas,348,70
2025-01-16,Enjuague Bucal,77,85
2025-01-17,Tijeras,35,55
2025-01-17,Enjuague Bucal,141,85
2025-01-17,Ambientador,69,65
2025-01-17,Escoba,43,120
2025-01-17,Cloro,50,40
2025-01-17,Papel Higienico,728,35
2025-01-17,Suavizante,137,65
2025-01-17,Baterias,114,25
2025-01-17,Guantes de Limpieza,61,35
2025-01-18,Cremas,129,120
2025-01-18,Brochas,36,45
2025-01-18,Baterias,106,25
2025-01-18,Fosforos,44,8
2025-01-18,Velas,23,30
2025-01-18,Curitas,110,25
2025-01-18,Peines,34,35
2025-01-19,Cloro,91,40
2025-01-19,Cinta Adhesiva,76,20
2025-01-20,Protectores Solares,37,95
2025-01-20,Lapices,194,15
2025-01-20,Ambientador,94,65
2025-01-20,Velas,68,30
2025-01-20,Tijeras,46,55
2025-01-20,Vitaminas,61,125
2025-01-20,Servilletas,218,20
2025-01-20,Brochas,25,45
2025-01-20,Toallas de Papel,595,25
2025-01-20,Trapeador,49,95
2025-01-20,Bufandas,75,65
2025-01-20,Limpiavidrios,40,55
2025-01-21,Shampoo,557,100
2025-01-21,Calcetines,190,35
2025-01-21,Jabon,102,100
2025-01-21,Tijeras,31,55
2025-01-21,Desodorante,429,100
2025-01-22,Lapices,373,15
2025-01-22,Jabon,971,100
2025-01-22,Limpiavidrios,75,55
2025-01-22,Cuadernos,162,45
2025-01-22,Servilletas,485,20
2025-01-22,Detergente,268,75
2025-01-22,Paraguas,32,120
2025-01-22,Cortauñas,57,25
2025-01-22,Baterias,45,25
2025-01-22,Cremas,299,120
2025-01-22,Condones,878,170
2025-01-22,Maquillaje,54,95
2025-01-22,Cloro,112,40
2025-01-22,Sombreros,40,85
2025-01-22,Alcohol,27,30
2025-01-23,Aspirinas,67,35
2025-01-23,Alcohol,41,30
2025-01-23,Toallas Femeninas,131,70
2025-01-23,Desodorante,367,100
2025-01-23,Ambientador,97,65
2025-01-23,Guantes,85,55
2025-01-23,Cinta Adhesiva,147,20
2025-01-23,Espejos,14,75
2025-01-23,Focos,98,35
2025-01-23,Cubeta,19,150
2025-01-24,Algodon,52,20
2025-01-24,Focos,78,35
2025-01-24,Pasta Dental,375,45
2025-01-24,Jabon,494,100
2025-01-24,Sombreros,16,85
2025-01-24,Cinta Adhesiva,122,20
2025-01-24,Ambientador,37,65
2025-01-24,Brochas,38,45
2025-01-24,Cepillo,155,50
2025-01-24,Detergente,125,75
2025-01-24,Curitas,144,25
2025-01-24,Guantes de Limpieza,64,35
2025-01-24,Guantes,40,55
2025-01-24,Espejos,39,75
2025-01-24,Aspirinas,95,35
2025-01-24,Toallas de Papel,231,25
2025-01-25,Algodon,117,20
2025-01-25,Condones,743,170
2025-01-25,Espejos,19,75
2025-01-25,Guantes,98,55
2025-01-25,Cables USB,43,45
2025-01-25,Suavizante,154,65
2025-01-25,Guantes de Limpieza,53,35
2025-01-25,Trapeador,47,95
2025-01-25,Aspirinas,110,35
2025-01-25,Cortauñas,104,25
2025-01-25,Desodorante,494,100
2025-01-26,Algodon,42,20
2025-01-26,Sombreros,57,85
2025-01-26,Vitaminas,71,125
2025-01-26,Guantes,38,55
2025-01-26,Tijeras,17,55
2025-01-26,Escoba,14,120
2025-01-26,Guantes de Limpieza,57,35
2025-01-26,Detergente,96,75
2025-01-26,Cuadernos,177,45
2025-01-26,Espejos,35,75
2025-01-26,Esponjas,167,15
2025-01-26,Perfume,11,180
2025-01-26,Limpiavidrios,36,55
2025-01-26,Pasta Dental,283,45
2025-01-27,Enjuague Bucal,190,85
2025-01-27,Escoba,41,120
2025-01-27,Jabon,678,100
2025-01-27,Fosforos,80,8
2025-01-27,Velas,34,30
2025-01-27,Condones,863,170
2025-01-27,Cargadores,32,85
2025-01-27,Baterias,95,25
2025-01-27,Protectores Solares,34,95
2025-01-27,Cubeta,20,150
2025-01-27,Guantes,25,55
2025-01-27,Lapices,221,15
2025-01-27,Pasta Dental,297,45
2025-01-27,Cables USB,52,45
2025-01-27,Papel Higienico,719,35
2025-01-27,Desinfectante,107,45
2025-01-27,Cuadernos,83,45
2025-01-27,Ambientador,62,65
2025-01-27,Paraguas,10,120
2025-01-27,Perfume,16,180
2025-01-27,Guantes de Limpieza,44,35
2025-01-27,Cloro,68,40
2025-01-28,Ambientador,73,65
2025-01-28,Toallas de Papel,239,25
2025-01-28,Shampoo,158,100
2025-01-28,Cinta Adhesiva,89,20
2025-01-28,Calcetines,243,35
2025-01-28,Maquillaje,38,95
2025-01-28,Perfume,22,180
2025-01-28,Aspirinas,91,35
2025-01-28,Mochilas,7,250
2025-01-28,Desodorante,296,100
2025-01-28,Trapeador,33,95
2025-01-28,Detergente,94,75
2025-01-28,Lapices,164,15
2025-01-28,Pasta Dental,102,45
2025-01-28,Velas,68,30
2025-01-28,Suavizante,94,65
2025-01-28,Cepillo,241,50
2025-01-28,Guantes de Limpieza,74,35
2025-01-29,Cortauñas,81,25
2025-01-29,Cables USB,57,45
2025-01-29,Guantes de Limpieza,42,35
2025-01-29,Cremas,194,120
2025-01-30,Cargadores,18,85
2025-01-30,Cinta Adhesiva,136,20
2025-01-30,Perfume,23,180
2025-01-30,Vitaminas,84,125
2025-01-30,Sombreros,47,85
2025-01-30,Toallas de Papel,429,25
2025-01-30,Paraguas,28,120
2025-01-30,Limpiavidrios,37,55
2025-01-30,Aspirinas,54,35
2025-01-30,Condones,914,170
2025-01-30,Cables USB,18,45
2025-01-30,Mochilas,12,250
2025-01-30,Servilletas,241,20
2025-01-30,Velas,42,30
2025-01-30,Trapeador,31,95
2025-01-30,Maquillaje,59,95
2025-01-30,Desodorante,939,100
2025-01-31,Tijeras,24,55
2025-01-31,Cuadernos,99,45
2025-01-31,Curitas,114,25
2025-01-31,Esponjas,134,15
2025-01-31,Detergente,93,75
2025-02-01,Sombreros,34,85
2025-02-01,Alcohol,84,30
2025-02-01,Pasta Dental,321,45
2025-02-01,Fosforos,37,8
2025-02-01,Cepillo,204,50
2025-02-01,Cinta Adhesiva,96,20
2025-02-01,Vitaminas,35,125
2025-02-01,Cuadernos,144,45
2025-02-01,Trapeador,43,95
2025-02-01,Algodon,84,20
2025-02-01,Peines,43,35
2025-02-01,Desodorante,717,100
2025-02-01,Ambientador,95,65
2025-02-01,Cables USB,37,45
2025-02-01,Shampoo,516,100
2025-02-01,Cremas,321,120
2025-02-01,Suavizante,129,65
2025-02-01,Tijeras,16,55
2025-02-01,Guantes de Limpieza,71,35
2025-02-01,Velas,43,30
2025-02-01,Aspirinas,158,35
2025-02-02,Suavizante,53,65
2025-02-02,Paraguas,32,120
2025-02-02,Cremas,330,120
2025-02-02,Cuadernos,134,45
2025-02-02,Servilletas,322,20
2025-02-02,Pasta Dental,84,45
2025-02-02,Vitaminas,69,125
2025-02-03,Repelente de Insectos,37,55
2025-02-03,Toallas Femeninas,112,70
2025-02-03,Mochilas,15,250
2025-02-03,Guantes de Limpieza,28,35
2025-02-03,Jabon,739,100
2025-02-03,Paraguas,17,120
2025-02-03,Condones,936,170
2025-02-03,Cables USB,56,45
2025-02-03,Bufandas,70,65
2025-02-03,Protectores Solares,25,95
2025-02-03,Tijeras,25,55
2025-02-03,Perfume,14,180
2025-02-03,Maquillaje,48,95
2025-02-03,Peines,71,35
2025-02-03,Aspirinas,57,35
2025-02-03,Algodon,38,20
2025-02-03,Baterias,145,25
2025-02-03,Cremas,123,120
2025-02-03,Cubeta,5,150
2025-02-03,Pasta Dental,103,45
2025-02-03,Papel Higienico,689,35
2025-02-03,Esponjas,56,15
2025-02-03,Velas,61,30
2025-02-03,Focos,68,35
2025-02-03,Lapices,104,15
2025-02-04,Protectores Solares,23,95
2025-02-04,Brochas,77,45
2025-02-04,Shampoo,393,100
2025-02-04,Repelente de Insectos,33,55
2025-02-04,Escoba,29,120
2025-02-04,Papel Higienico,758,35
2025-02-04,Fosforos,60,8
2025-02-04,Paraguas,18,120
2025-02-04,Sombreros,58,85
2025-02-04,Jabon,617,100
2025-02-04,Cloro,36,40
2025-02-04,Cuadernos,105,45
2025-02-04,Focos,34,35
2025-02-04,Lapices,224,15
2025-02-04,Ambientador,62,65
2025-02-04,Cargadores,20,85
2025-02-04,Bufandas,72,65
2025-02-04,Cubeta,10,150
2025-02-05,Limpiavidrios,96,55
2025-02-05,Paraguas,26,120
2025-02-05,Cepillo,161,50
2025-02-05,Baterias,56,25
2025-02-05,Sombreros,22,85
2025-02-05,Repelente de Insectos,27,55
2025-02-05,Brochas,21,45
2025-02-05,Toallas Femeninas,238,70
2025-02-05,Vitaminas,89,125
2025-02-05,Algodon,43,20
2025-02-05,Focos,55,35
2025-02-05,Maquillaje,54,95
2025-02-05,Jabon,869,100
2025-02-05,Detergente,85,75
2025-02-05,Guantes de Limpieza,35,35
2025-02-05,Aspirinas,138,35
2025-02-05,Guantes,30,55
2025-02-05,Condones,611,170
2025-02-05,Cortauñas,75,25
2025-02-05,Suavizante,142,65
2025-02-05,Cargadores,25,85
2025-02-06,Cloro,116,40
2025-02-06,Desodorante,273,100
2025-02-06,Repelente de Insectos,50,55
2025-02-06,Lapices,193,15
2025-02-06,Peines,81,35
2025-02-06,Alcohol,26,30
2025-02-06,Esponjas,121,15
2025-02-06,Enjuague Bucal,83,85
2025-02-07,Cepillo,263,50
2025-02-07,Guantes,92,55
2025-02-07,Brochas,24,45
2025-02-07,Cables USB,60,45
2025-02-07,Lapices,396,15
2025-02-07,Repelente de Insectos,55,55
2025-02-07,Shampoo,858,100
2025-02-07,Escoba,17,120
2025-02-07,Jabon,205,100
2025-02-07,Cuadernos,117,45
2025-02-07,Sombreros,51,85
2025-02-08,Peines,74,35
2025-02-08,Brochas,65,45
2025-02-08,Limpiavidrios,54,55
2025-02-08,Calcetines,242,35
2025-02-08,Velas,65,30
2025-02-08,Desinfectante,68,45
2025-02-08,Toallas Femeninas,187,70
2025-02-08,Ambientador,29,65
2025-02-08,Guantes de Limpieza,26,35
2025-02-08,Toallas de Papel,355,25
2025-02-08,Esponjas,140,15
2025-02-08,Vitaminas,57,125
2025-02-08,Papel Higienico,352,35
2025-02-08,Desodorante,952,100
2025-02-08,Focos,58,35
2025-02-08,Paraguas,18,120
2025-02-08,Baterias,52,25
2025-02-08,Detergente,80,75
2025-02-08,Perfume,26,180
2025-02-08,Guantes,49,55
2025-02-08,Algodon,42,20
2025-02-08,Espejos,37,75
2025-02-08,Escoba,45,120
2025-02-08,Condones,804,170
2025-02-09,Lapices,127,15
2025-02-09,Esponjas,112,15
2025-02-09,Espejos,40,75
2025-02-09,Velas,24,30
2025-02-09,Algodon,95,20
2025-02-09,Perfume,40,180
2025-02-09,Papel Higienico,401,35
2025-02-09,Focos,81,35
2025-02-09,Protectores Solares,27,95
2025-02-09,Suavizante,50,65
2025-02-09,Condones,929,170
2025-02-09,Toallas Femeninas,293,70
2025-02-09,Limpiavidrios,92,55
2025-02-09,Calcetines,174,35
2025-02-10,Baterias,95,25
2025-02-10,Desinfectante,85,45
2025-02-10,Limpiavidrios,51,55
2025-02-10,Cinta Adhesiva,77,20
2025-02-10,Algodon,36,20
2025-02-10,Trapeador,36,95
2025-02-10,Curitas,85,25
2025-02-10,Cubeta,20,150
2025-02-10,Mochilas,14,250
2025-02-10,Pasta Dental,129,45
2025-02-10,Vitaminas,54,125
2025-02-10,Cepillo,85,50
2025-02-10,Cremas,145,120
2025-02-10,Paraguas,34,120
2025-02-10,Lapices,228,15
2025-02-10,Condones,554,170
2025-02-10,Guantes de Limpieza,50,35
2025-02-10,Brochas,73,45
2025-02-10,Focos,31,35
2025-02-10,Cloro,70,40
2025-02-11,Papel Higienico,517,35
2025-02-11,Sombreros,33,85
2025-02-11,Bufandas,30,65
2025-02-11,Cinta Adhesiva,63,20
2025-02-11,Paraguas,10,120
2025-02-11,Curitas,72,25
2025-02-11,Velas,28,30
2025-02-11,Repelente de Insectos,27,55
2025-02-12,Cinta Adhesiva,112,20
2025-02-12,Curitas,118,25
2025-02-12,Suavizante,56,65
2025-02-13,Perfume,19,180
2025-02-13,Trapeador,30,95
2025-02-13,Fosforos,105,8
2025-02-13,Escoba,48,120
2025-02-13,Focos,75,35
2025-02-13,Shampoo,893,100
2025-02-13,Maquillaje,47,95
2025-02-13,Tijeras,18,55
2025-02-13,Paraguas,33,120
2025-02-13,Jabon,750,100
2025-02-13,Peines,74,35
2025-02-13,Cinta Adhesiva,101,20
2025-02-13,Cargadores,29,85
2025-02-14,Cepillo,252,50
2025-02-14,Shampoo,119,100
2025-02-14,Escoba,14,120
2025-02-14,Desodorante,903,100
2025-02-15,Cubeta,5,150
2025-02-15,Desodorante,635,100
2025-02-15,Velas,43,30
2025-02-15,Escoba,14,120
2025-02-16,Escoba,46,120
2025-02-16,Vitaminas,43,125
2025-02-16,Esponjas,113,15
2025-02-16,Espejos,35,75
2025-02-16,Focos,77,35
2025-02-17,Condones,864,170
2025-02-17,Limpiavidrios,36,55
2025-02-17,Baterias,103,25
2025-02-17,Pasta Dental,374,45
2025-02-17,Espejos,17,75
2025-02-17,Repelente de Insectos,24,55
2025-02-17,Escoba,14,120
2025-02-17,Desodorante,189,100
2025-02-17,Cuadernos,123,45
2025-02-17,Enjuague Bucal,75,85
2025-02-17,Paraguas,38,120
2025-02-17,Peines,27,35
2025-02-17,Sombreros,53,85
2025-02-17,Esponjas,174,15
2025-02-17,Focos,59,35
2025-02-18,Aspirinas,62,35
2025-02-18,Guantes,89,55
2025-02-18,Cargadores,40,85
2025-02-18,Brochas,49,45
2025-02-18,Baterias,81,25
2025-02-18,Pasta Dental,334,45
2025-02-18,Desodorante,705,100
2025-02-18,Cubeta,14,150
2025-02-18,Perfume,34,180
2025-02-18,Toallas de Papel,245,25
2025-02-18,Sombreros,39,85
2025-02-18,Desinfectante,74,45
2025-02-19,Velas,63,30
2025-02-19,Calcetines,117,35
2025-02-19,Espejos,38,75
2025-02-19,Cargadores,26,85
2025-02-19,Desinfectante,73,45
2025-02-19,Trapeador,35,95
2025-02-19,Guantes,98,55
2025-02-19,Peines,64,35
2025-02-19,Esponjas,111,15
2025-02-19,Repelente de Insectos,16,55
2025-02-20,Paraguas,34,120
2025-02-20,Cubeta,17,150
2025-02-20,Ambientador,95,65
2025-02-20,Trapeador,49,95
2025-02-20,Maquillaje,30,95
2025-02-20,Algodon,44,20
2025-02-20,Espejos,22,75
2025-02-20,Condones,648,170
2025-02-20,Cinta Adhesiva,119,20
2025-02-20,Cargadores,40,85
2025-02-20,Velas,22,30
2025-02-20,Curitas,59,25
2025-02-20,Baterias,66,25
2025-02-20,Protectores Solares,32,95
2025-02-20,Detergente,270,75
2025-02-21,Condones,551,170
2025-02-21,Algodon,112,20
2025-02-21,Jabon,463,100
2025-02-21,Curitas,123,25
2025-02-21,Espejos,37,75
2025-02-21,Pasta Dental,196,45
2025-02-21,Baterias,48,25
2025-02-21,Papel Higienico,627,35
2025-02-21,Cubeta,5,150
2025-02-21,Tijeras,30,55
2025-02-22,Toallas Femeninas,291,70
2025-02-22,Espejos,38,75
2025-02-22,Fosforos,109,8
2025-02-22,Cloro,35,40
2025-02-22,Toallas de Papel,263,25
2025-02-22,Cinta Adhesiva,51,20
2025-02-22,Peines,90,35
2025-02-22,Calcetines,167,35
2025-02-22,Papel Higienico,517,35
2025-02-22,Baterias,49,25
2025-02-22,Velas,80,30
2025-02-22,Guantes,96,55
2025-02-22,Ambientador,30,65
2025-02-22,Escoba,16,120
2025-02-22,Focos,65,35
2025-02-22,Enjuague Bucal,53,85
2025-02-22,Curitas,125,25
2025-02-22,Algodon,64,20
2025-02-22,Cubeta,25,150
2025-02-22,Cargadores,23,85
2025-02-22,Pasta Dental,321,45
2025-02-22,Paraguas,21,120
2025-02-22,Vitaminas,91,125
2025-02-23,Trapeador,36,95
2025-02-23,Toallas Femeninas,333,70
2025-02-23,Calcetines,267,35
2025-02-23,Cinta Adhesiva,46,20
2025-02-23,Guantes,36,55
2025-02-23,Alcohol,53,30
2025-02-23,Brochas,71,45
2025-02-23,Esponjas,176,15
2025-02-23,Shampoo,300,100
2025-02-23,Guantes de Limpieza,46,35
2025-02-23,Protectores Solares,30,95
2025-02-23,Cremas,98,120
2025-02-23,Focos,49,35
2025-02-23,Paraguas,28,120
2025-02-23,Tijeras,21,55
2025-02-24,Mochilas,16,250
2025-02-24,Paraguas,15,120
2025-02-24,Cinta Adhesiva,136,20
2025-02-24,Cloro,105,40
2025-02-24,Curitas,135,25
2025-02-24,Tijeras,15,55
2025-02-24,Cargadores,10,85
2025-02-24,Cuadernos,54,45
2025-02-24,Trapeador,39,95
2025-02-25,Calcetines,153,35
2025-02-25,Alcohol,44,30
2025-02-25,Vitaminas,99,125
2025-02-25,Bufandas,49,65
2025-02-25,Guantes,83,55
2025-02-25,Servilletas,251,20
2025-02-25,Cloro,84,40
2025-02-25,Protectores Solares,35,95
2025-02-25,Papel Higienico,541,35
2025-02-25,Cubeta,19,150
2025-02-25,Cargadores,13,85
2025-02-25,Cepillo,214,50
2025-02-25,Espejos,13,75
2025-02-25,Baterias,110,25
2025-02-25,Maquillaje,56,95
2025-02-25,Focos,65,35
2025-02-25,Tijeras,47,55
2025-02-26,Espejos,11,75
2025-02-26,Paraguas,27,120
2025-02-26,Suavizante,43,65
2025-02-26,Cubeta,7,150
2025-02-26,Perfume,16,180
2025-02-26,Guantes,85,55
2025-02-26,Focos,88,35
2025-02-26,Cinta Adhesiva,118,20
2025-02-26,Sombreros,24,85
2025-02-26,Aspirinas,100,35
2025-02-26,Baterias,61,25
2025-02-26,Lapices,125,15
2025-02-26,Maquillaje,18,95
2025-02-26,Shampoo,724,100
2025-02-26,Servilletas,351,20
2025-02-26,Pasta Dental,264,45
2025-02-26,Cremas,136,120
2025-02-26,Esponjas,128,15
2025-02-26,Enjuague Bucal,105,85
2025-02-26,Calcetines,285,35
2025-02-26,Jabon,769,100
2025-02-26,Protectores Solares,35,95
2025-02-27,Desodorante,181,100
2025-02-27,Cubeta,21,150
2025-02-27,Ambientador,30,65
2025-02-27,Jabon,692,100
2025-02-27,Cargadores,33,85
2025-02-27,Repelente de Insectos,22,55
2025-02-27,Enjuague Bucal,51,85
2025-02-27,Shampoo,866,100
2025-02-27,Peines,50,35
2025-02-27,Detergente,262,75
2025-02-27,Paraguas,33,120
2025-02-27,Velas,54,30
2025-02-27,Guantes de Limpieza,60,35
2025-02-28,Pasta Dental,370,45
2025-02-28,Mochilas,10,250
2025-02-28,Focos,91,35
2025-02-28,Cuadernos,149,45
2025-02-28,Detergente,53,75
2025-02-28,Suavizante,141,65
2025-02-28,Cables USB,28,45
2025-02-28,Perfume,32,180
2025-02-28,Cortauñas,72,25
2025-02-28,Brochas,33,45
2025-02-28,Cubeta,17,150
2025-02-28,Lapices,375,15
2025-02-28,Papel Higienico,456,35
2025-02-28,Condones,514,170
2025-02-28,Toallas Femeninas,384,70
2025-02-28,Desodorante,546,100
2025-02-28,Cloro,144,40
2025-03-01,Suavizante,74,65
2025-03-01,Guantes,96,55
2025-03-01,Toallas de Papel,449,25
2025-03-01,Trapeador,20,95
2025-03-01,Paraguas,29,120
2025-03-01,Desodorante,217,100
2025-03-01,Papel Higienico,564,35
2025-03-01,Guantes de Limpieza,23,35
2025-03-02,Pasta Dental,138,45
2025-03-02,Espejos,23,75
2025-03-02,Paraguas,35,120
2025-03-02,Cuadernos,70,45
2025-03-02,Cables USB,25,45
2025-03-02,Cortauñas,76,25
2025-03-02,Mochilas,5,250
2025-03-03,Cloro,43,40
2025-03-03,Brochas,79,45
2025-03-03,Cremas,356,120
2025-03-04,Focos,54,35
2025-03-04,Fosforos,116,8
2025-03-04,Cepillo,116,50
2025-03-04,Mochilas,16,250
2025-03-04,Ambientador,52,65
2025-03-04,Cremas,179,120
2025-03-04,Guantes de Limpieza,66,35
2025-03-05,Bufandas,34,65
2025-03-05,Baterias,104,25
2025-03-05,Repelente de Insectos,19,55
2025-03-05,Cubeta,19,150
2025-03-05,Suavizante,71,65
2025-03-05,Cinta Adhesiva,73,20
2025-03-05,Fosforos,101,8
2025-03-05,Lapices,309,15
2025-03-05,Espejos,24,75
2025-03-05,Enjuague Bucal,52,85
2025-03-05,Guantes,83,55
2025-03-05,Guantes de Limpieza,39,35
2025-03-05,Toallas Femeninas,421,70
2025-03-05,Maquillaje,16,95
2025-03-05,Detergente,257,75
2025-03-05,Focos,56,35
2025-03-05,Cepillo,239,50
2025-03-05,Calcetines,188,35
2025-03-05,Cloro,150,40
2025-03-05,Desinfectante,119,45
2025-03-05,Brochas,24,45
2025-03-05,Velas,49,30
2025-03-05,Trapeador,41,95
2025-03-05,Algodon,42,20
2025-03-05,Toallas de Papel,211,25
2025-03-06,Toallas Femeninas,314,70
2025-03-06,Escoba,38,120
2025-03-06,Shampoo,859,100
2025-03-06,Cuadernos,50,45
2025-03-06,Mochilas,7,250
2025-03-06,Calcetines,265,35
2025-03-06,Ambientador,81,65
2025-03-06,Repelente de Insectos,47,55
2025-03-06,Servilletas,372,20
2025-03-06,Cargadores,39,85
2025-03-06,Toallas de Papel,503,25
2025-03-06,Cloro,90,40
2025-03-06,Suavizante,56,65
2025-03-06,Perfume,27,180
2025-03-06,Brochas,80,45
2025-03-07,Suavizante,124,65
2025-03-07,Cables USB,38,45
2025-03-07,Curitas,90,25
2025-03-07,Cortauñas,56,25
2025-03-08,Brochas,50,45
2025-03-08,Esponjas,158,15
2025-03-08,Bufandas,63,65
2025-03-08,Limpiavidrios,37,55
2025-03-08,Espejos,37,75
2025-03-08,Perfume,16,180
2025-03-08,Toallas de Papel,371,25
2025-03-08,Repelente de Insectos,21,55
2025-03-09,Calcetines,174,35
2025-03-09,Maquillaje,40,95
2025-03-09,Esponjas,121,15
2025-03-09,Toallas Femeninas,390,70
2025-03-10,Sombreros,26,85
2025-03-10,Detergente,148,75
2025-03-10,Esponjas,136,15
2025-03-10,Curitas,129,25
2025-03-10,Guantes,57,55
2025-03-10,Enjuague Bucal,110,85
2025-03-10,Ambientador,62,65
2025-03-10,Cuadernos,142,45
2025-03-10,Cortauñas,73,25
2025-03-10,Cloro,69,40
2025-03-10,Jabon,524,100
2025-03-11,Algodon,71,20
2025-03-11,Mochilas,8,250
2025-03-11,Condones,689,170
2025-03-11,Focos,90,35
2025-03-11,Shampoo,925,100
2025-03-11,Pasta Dental,325,45
2025-03-11,Brochas,23,45
2025-03-11,Papel Higienico,710,35
2025-03-11,Tijeras,40,55
2025-03-11,Enjuague Bucal,144,85
2025-03-12,Guantes,78,55
2025-03-12,Cremas,156,120
2025-03-12,Focos,91,35
2025-03-12,Calcetines,216,35
2025-03-12,Brochas,43,45
2025-03-12,Shampoo,683,100
2025-03-12,Suavizante,127,65
2025-03-12,Paraguas,10,120
2025-03-12,Toallas de Papel,261,25
2025-03-12,Toallas Femeninas,417,70
2025-03-12,Limpiavidrios,60,55
2025-03-12,Ambientador,68,65
2025-03-12,Cuadernos,76,45
2025-03-12,Cepillo,264,50
2025-03-12,Repelente de Insectos,52,55
2025-03-12,Papel Higienico,520,35
2025-03-12,Maquillaje,21,95
2025-03-13,Pasta Dental,136,45
2025-03-13,Algodon,69,20
2025-03-13,Jabon,274,100
2025-03-13,Tijeras,33,55
2025-03-13,Focos,51,35
2025-03-13,Velas,75,30
2025-03-13,Toallas Femeninas,241,70
2025-03-13,Enjuague Bucal,90,85
2025-03-13,Curitas,148,25
2025-03-13,Espejos,31,75
2025-03-13,Cables USB,58,45
